Sentence_id,Word,Transliteration,Target,Scene role,Function,MWE,Gloss,Notes
,માણસો,,,,,,,
,ક્યાં,,,,,,,
,છે,,,,,,,
,?,,,,,,,
,“,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,ફરીથી,,થી,Frequency,Frequency,,,
,વાત,,,,,,,
,કરવા,,,,,,,
,માંડી,,,,,,,
,.,,,,,,,
,,,,,,,,
41,“,,,,,,,
,અહીં,,,,,,,
,થોડુંક,,,,,,,
,એકલું,,,,,,,
,લાગે,,,,,,,
,છે,,,,,,,
,…,,,,,,,
,”,,,,,,,
,.,,,,,,,
,,,,,,,,
42,“,,,,,,,
,આમ,,,,,,,
,તો,,તો,Focus,Focus,,,
,માણસોની,,ની,Locus,Locus,1:1,,
,વચ્ચે,,વચ્ચે,,,1:2,,
,પણ,,પણ,Focus,Focus,,,
,એકલું,,,,,,,
,જ,,જ,Focus,Focus,,,
,લાગે,,,,,,,
,",",,,,,,,
,“,,,,,,,
,સાપે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
43,નાનકડો,,,,,,,
,રાજકુમાર,,,,,,,
,સાપની,,ની,Stimulus,Direction,1:1,,
,સામે,,સામે,,,1:2,,
,થોડોક,,,,,,,
,સમય,,,,,,,
,તાકીને,,,,,,,
,જોઈ,,,,,,,
,રહ્યો,,,,,,,
,".
",,,,,,,
,,,,,,,,
44,"""",,,,,,,
,તું,,,,,,,
,તો,,તો,Focus,Focus,,,
,કાંઈક,,,,,,,
,જુદા,,,,,,,
,જ,,જ,Focus,Focus,,,
,પ્રકારનું,,નું,Identity,Identity,,,
,પ્રાણી,,,,,,,
,છે,,,,,,,
,",",,,,,,,
,“,,,,,,,
,નાનકડા,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
45,“,,,,,,,
,તું,,,,,,,
,તો,,તો,Focus,Focus,,,
,મારી,,ની,Whole,Whole,,,
,આંગળી,,,,,,,
,જેટલો,,જેટલો,ComparisonRef,ComparisonRef,,,
,જ,,જ,Focus,Focus,,,
,જાડો,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
46,“,,,,,,,
,પણ,,પણ,`,,,,
,હું,,,,,,,
,રાજાની,,ની,Whole,Whole,,,
,આંગળી,,,,,,,
,કરતાંય,,કરતાંય,ComparisonRef,ComparisonRef,,,
,બળવાન,,,,,,,
,છું,,,,,,,
,",",,,,,,,
,”,,,,,,,
,સાપે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
47,નાનકડો,,,,,,,
,રાજકુમાર,,,,,,,
,હસ્યો,,,,,,,
,.,,,,,,,
,,,,,,,,
48,“,,,,,,,
,ના,,,,,,,
,ના,,,,,,,
,",",,,,,,,
,તું,,,,,,,
,બળવાન,,,,,,,
,નથી,,,,,,,
,.,,,,,,,
,,,,,,,,
49,તારે,,ને,Whole,Theme,,,
,તો,,તો,Focus,Focus,,,
,પગ,,,,,,,
,પણ,,પણ,Focus,Focus,,,
,નથી,,,,,,,
,.,,,,,,,
,,,,,,,,
50,તુ,,,,,,,
,મુસાફરી,,,,,,,
,પણ,,પણ,Focus,Focus,,,
,ના,,,,,,,
,કરી,,,,,,,
,શકે,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
51,“,,,,,,,
,કોઈપણ,,પણ,Focus,Focus,,,
,જહાજ,,,,,,,
,તને,,ને,Theme,Theme,,,
,ક્યાંય,,,,,,,
,લઈ,,,,,,,
,જાય,,,,,,,
,એથીયે,,થી,ComparisonRef,ComparisonRef,,,
,વધુ,,,,,,,
,ઝડપથી,,થી,Manner,Manner,,,
,હું,,,,,,,
,તને,,ને,Theme,Theme,,,
,ત્યાં,,,,,,,
,લઈ,,,,,,,
,જઈ,,,,,,,
,શકું,,,,,,,
,એમ,,,,,,,
,છું,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
52,અને,,,,,,,
,",",,,,,,,
,સોનાના,,ના,Stuff,Stuff,,,
,કડાની,,ની,ComparisonRef,ComparisonRef,1:1,,
,જેમ,,જેમ,,,1:2,,
,એ,,,,,,,
,સાપ,,,,,,,
,નાનકડા,,,,,,,
,રાજકુમારના,,ના,Whole,Whole,,,
,પગ,,,,,,,
,પર,,પર,Goal,Locus,,,
,ગૂંચળું,,,,,,,
,વાળીને,,ને,Manner,Manner,,,
,વીંટાઇ,,,,,,,
,ગયો,,,,,,,
,.,,,,,,,
,,,,,,,,
53,“,,,,,,,
,હું,,,,,,,
,જેને,,ને,Theme,Theme,,,
,અડું,,,,,,,
,એને,,ને,Theme,Theme,,,
,એ,,,,,,,
,જ્યાંથી,,થી,Source,Source,,,
,આવ્યો,,,,,,,
,હોય,,,,,,,
,ત્યાં,,,,,,,
,પાછો,,,,,,,
,મોકલી,,,,,,,
,દઉં,,,,,,,
,",",,,,,,,
,સાપે,,એ,Originator,Agent,,,
,ફરીથી,,થી,Frequency,Frequency,,,
,કહ્યું,,,,,,,
,",",,,,,,,
,“,,,,,,,
,પણ,,પણ,`,,,,
,તું,,,,,,,
,તદ્દન,,,,,,,
,નિર્દોષ,,,,,,,
,અને,,,,,,,
,સાચૂકલો,,,,,,,
,છે,,,,,,,
,",",,,,,,,
,અને,,,,,,,
,કોઈ,,,,,,,
,તારલા,,,,,,,
,પરથી,,પરથી,Source,Source,,,
,આવ્યો,,,,,,,
,છે,,,,,,,
,…,,,,,,,
,“,,,,,,,
,,,,,,,,
54,નાનકડા,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,કાંઈ,,,,,,,
,જવાબ,,,,,,,
,આપ્યો,,,,,,,
,નહીં,,,,,,,
,.,,,,,,,
,,,,,,,,
55,“,,,,,,,
,મને,,ને,Experiencer,Recipient,,,
,તારી,,ની,Stimulus,Theme,,,
,ખૂબ,,,,,,,
,દયા,,,,,,,
,આવે,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,,,,,,,,
56,તું,,,,,,,
,બહુ,,,,,,,
,જ,,જ,Focus,Focus,,,
,નાજુક,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,,,,,,,,
57,સખત,,,,,,,
,ખડકોની,,ની,Stuff,Stuff,,,Need to cross-check meaning
,બનેલી,,,,,,,
,આ,,,,,,,
,પૃથ્વી,,,,,,,
,પર,,પર,Locus,Locus,,,
,તું,,,,,,,
,કેમ,,,,,,,
,કરીને,,,,,,,
,ચાલી,,,,,,,
,શકીશ,,,,,,,
,?,,,,,,,
,“,,,,,,,
,સાપે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,",",,,,,,,
,“,,,,,,,
,જો,,,,,,,
,?,,,,,,,
,તને,,ને,Experiencer,Recipient,,,
,જ્યારે,,,,,,,
,તારા,,ના,Gestalt,Gestalt,,,
,ગ્રહ,,,,,,,
,પર,,પર,Goal,Locus,,,
,જવાનું,,,,,,,
,મન,,,,,,,
,થાય,,,,,,,
,ત્યારે,,,,,,,
,મને,,ને,Recipient,Recipient,,,
,કહેજે,,,,,,,
,.,,,,,,,
,,,,,,,,
58,હું,,,,,,,
,તને,,ને,Beneficiary,Recipient,,,
,મદદ,,,,,,,
,કરીશ,,,,,,,
,",",,,,,,,
,હું,,,,,,,
,તને,,ને,Theme,Theme,,,?
,--,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
59,“,,,,,,,
,હા,,,,,,,
,હા,,,,,,,
,",",,,,,,,
,સમજણ,,,,,,,
,પડી,,,,,,,
,“,,,,,,,
,",",,,,,,,
,નાનકડા,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
60,“,,,,,,,
,પણ,,પણ,`,,,,
,તું,,,,,,,
,હંમેશા,,,,,,,
,આમ,,,,,,,
,ઉખાણાંની,,ની,Characteristic,Identity,,,
,ભાષામાં,,માં,Means,Means,,,
,જ,,જ,Focus,Focus,,,
,કેમ,,,,,,,
,બોલે,,,,,,,
,છે,,,,,,,
,?,,,,,,,
,”,,,,,,,
,,,,,,,,
61,“,,,,,,,
,હું,,,,,,,
,તો,,તો,Focus,Focus,,,
,ઉખાણામાં,,માં,Manner,Manner,,,
,જવાબ,,,,,,,
,આપું,,,,,,,
,છું,,,,,,,
,",",,,,,,,
,“,,,,,,,
,સાપે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
62,અને,,,,,,,
,બંને,,,,,,,
,ચૂપ,,,,,,,
,થઈ,,,,,,,
,ગયા,,,,,,,
,.,,,,,,,
