Sentence_id,Word,Transliteration,Target,Scene role,Function,MWE,Gloss,Notes
,ઓર,,,,,,,
,જ,,જ,Focus,Focus,,,
,વધી,,,,,,,
,ગઈ,,,,,,,
,હતી,,,,,,,
,.,,,,,,,
,,,,,,,,
30,એકાદ,,,,,,,
,સારી,,,,,,,
,ભેટ,,,,,,,
,સોગાદની,,ની,ComparisonRef,ComparisonRef,1:1,,
,જેમ,,જેમ,,,1:2,,
,આ,,,,,,,
,પાણી,,,,,,,
,હૃદય,,,,,,,
,માટે,,માટે,Beneficiary,Beneficiary,,,
,ખૂબ,,,,,,,
,સારું,,,,,,,
,હતું,,,,,,,
,.,,,,,,,
,,,,,,,,
31,હું,,,,,,,
,નાનો,,,,,,,
,હતો,,,,,,,
,ત્યારે,,,,,,,
,ક્રિસમસના,,ના,Identity,Identity,,,
,ઝાડ,,,,,,,
,પરની,,પરની,Locus,Locus,,,
,નાની,,,,,,,
,નાની,,,,,,,
,બત્તીઓ,,,,,,,
,",",,,,,,,
,મધ્યરાત્રીની,,ની,Time,Time,,,
,પ્રાર્થનાનું,,નું,Purpose,Purpose,,,
,સંગીત,,,,,,,
,અને,,,,,,,
,હસતા,,,,,,,
,ચહેરાઓની,,ની,Gestalt,Gestalt,,,
,કોમળતા,,,,,,,
,વગેરેથી,,થી,Explanation,Explanation,,,
,મારી,,ની,Gestalt,Gestalt,,,
,બધી,,,,,,,
,ભેટ,,,,,,,
,સોગાદો,,,,,,,
,ચમકી,,,,,,,
,ઉઠતી,,,,,,,
,.,,,,,,,
,,,,,,,,
32,“,,,,,,,
,તમે,,,,,,,
,જ્યાં,,,,,,,
,રહો,,,,,,,
,છો,,,,,,,
,ત્યાં,,,,,,,
,",",,,,,,,
,આ,,,,,,,
,પૃથ્વી,,,,,,,
,ઉપર,,ઉપર,Locus,Locus,,,
,લોકો,,,,,,,
,એક,,,,,,,
,બાગમાં,,માં,Locus,Locus,,,
,પાંચ,,,,,,,
,હજાર,,,,,,,
,જેટલાં,,જેટલાં,Approximator,Approximator,,,
,ગુલાબ,,,,,,,
,ઉગાડે,,,,,,,
,છે,,,,,,,
,--,,,,,,,
,પણ,,પણ,`,,,,
,એમને,,ને,Experiencer,Recipient,,,
,ખબર,,,,,,,
,નથી,,,,,,,
,હોતી,,,,,,,
,કે,,,,,,,
,એમને,,ને,Experiencer,Recipient,,,
,શું,,,,,,,
,જોઈએ,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
33,“,,,,,,,
,એમને,,ને,Recipient,Recipient,,,
,એ,,,,,,,
,મળતું,,,,,,,
,પણ,,પણ,Focus,Focus,,,
,નથી,,,,,,,
,",",,,,,,,
,“,,,,,,,
,મેં,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
34,“,,,,,,,
,પણ,,પણ,`,,,,
,એમને,,ને,Experiencer,Agent,,,
,જે,,,,,,,
,જોઈએ,,,,,,,
,છે,,,,,,,
,તે,,,,,,,
,એ,,,,,,,
,એક,,,,,,,
,ગુલાબમાંથી,,માંથી,Source,Source,,,
,કે,,,,,,,
,પાણીના,,ના,Whole,Whole,,,
,એક,,,,,,,
,ઘૂંટડામાંથીય,,માંથી,Source,Source,,,
,મળી,,,,,,,
,શકે,,,,,,,
,છે,,,,,,,
,",",,,,,,,
,“,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
35,"""",,,,,,,
,એ,,,,,,,
,વાત,,,,,,,
,સાચી,,,,,,,
,“,,,,,,,
,મેં,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
36,પછી,,,,,,,
,નાનકડા,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,આગળ,,,,,,,
,ચલાવ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
37,“,,,,,,,
,પણ,,પણ,`,,,,
,આંખો,,,,,,,
,આંધળી,,,,,,,
,હોય,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,,,,,,,,
38,આપણે,,એ,Experiencer,Agent,,,
,હૃદયથી,,થી,Means,Means,,,
,જોવું,,,,,,,
,જોઈએ,,,,,,,
,…,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
39,મેં,,એ,Agent,Agent,,,
,પાણી,,,,,,,
,પીધું,,,,,,,
,હવે,,,,,,,
,મારો,,નો,Gestalt,Gestalt,,,
,શ્વાસ,,,,,,,
,થોડોક,,,,,,,
,હળવેકથી,,થી,Manner,Manner,,,
,ચાલતો,,,,,,,
,હતો,,,,,,,
,.,,,,,,,
,,,,,,,,
40,સૂર્યોદય,,,,,,,
,સમયે,,એ,Time,Time,,,
,રેતીએ,,એ,Agent,Agent,,,
,મધનો,,નો,Gestalt,Gestalt,,,
,રંગ,,,,,,,
,પહેરી,,,,,,,
,લીધો,,,,,,,
,.,,,,,,,
,,,,,,,,
41,એનાથી,,થી,Explanation,Explanation,,,
,મને,,ને,Experiencer,Recipient,,,
,ખુશી,,,,,,,
,પણ,,પણ,Focus,Focus,,,
,થઇ,,,,,,,
,.,,,,,,,
,,,,,,,,
42,તો,,તો,`,,,,
,પછી,,,,,,,
,ઉદાસી,,,,,,,
,શાની,,ની,Topic,Topic,,,
,?,,,,,,,
,,,,,,,,
43,“,,,,,,,
,તમારે,,એ,Agent,Agent,,,
,વચન,,,,,,,
,પાળવું,,,,,,,
,જ,,જ,Focus,Focus,,,
,જોઈએ,,,,,,,
,“,,,,,,,
,હળવેકથી,,થી,Manner,Manner,,,
,મારી,,ની,Locus,Locus,1:1,,
,નજીક,,નજીક,,,1:2,,
,બેસતાં,,,,,,,
,નાનકડા,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
44,“,,,,,,,
,કયું,,,,,,,
,વચન,,,,,,,
,?,,,,,,,
,“,,,,,,,
,,,,,,,,
45,“,,,,,,,
,કેમ,,,,,,,
,ભૂલી,,,,,,,
,ગયા,,,,,,,
,?,,,,,,,
,મારા,,ના,Possessor,Possessor,,,
,ઘેટાનું,,નું,Whole,Whole,,,
,મ્હોં,,,,,,,
,બંધ,,,,,,,
,કરવા,,,,,,,
,માટે,,માટે,Purpose,Purpose,,,
,…,,,,,,,
,મઝલ,,,,,,,
,",",,,,,,,
,એ,,,,,,,
,ફૂલની,,ની,Theme,Theme,,,
,જવબદારી,,,,,,,
,મારી,,ની,Gestalt,Gestalt,,,
,છે,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
46,ખીસામાંથી,,માંથી,Source,Source,,,
,મેં,,એ,Agent,Agent,,,
,જેમ,,,,,,,
,તેમ,,,,,,,
,ચીતરેલા,,,,,,,
,રફ',,,,,,,
,ચિત્રો,,,,,,,
,કાઢ્યાં,,,,,,,
,.,,,,,,,
,,,,,,,,
47,એમને,,ને,Stimulus,Theme,,,
,જોઈને,,,,,,,
,નાનકડો,,,,,,,
,રાજકુમાર,,,,,,,
,ખડખડાટ,,,,,,,
,હસ્યો,,,,,,,
,:,,,,,,,
,“,,,,,,,
,તમારા,,ના,Possessor,Possessor,,,
,આ,,,,,,,
,બોઆબ,,,,,,,
,--,,,,,,,
,જંગલી,,,,,,,
,તોતીંગ,,,,,,,
,ઝાડ,,,,,,,
,--,,,,,,,
,તો,,તો,`,,,,
,કોબીજ,,,,,,,
,જેવા,,જેવા,ComparisonRef,ComparisonRef,,,
,લાગે,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
48,“,,,,,,,
,ઓહ,,,,,,,
,!,,,,,,,
,“,,,,,,,
,મને,,ને,Experiencer,Agent,,,
,મારા,,ના,Originator,Gestalt,,,
,ચિત્રો,,,,,,,
,વિષે,,વિષે,Stimulus,Theme,,,
,ગર્વ,,,,,,,
,હતો,,,,,,,
,!,,,,,,,
,,,,,,,,
49,“,,,,,,,
,તમારું,,નું,Possessor,Possessor,,,
,આ,,,,,,,
,શિયાળ,,,,,,,
,--,,,,,,,
,એના,,ના,Whole,Whole,,,
,કાન,,,,,,,
,તો,,તો,Focus,Focus,,,
,નાનકડાં,,,,,,,
,શિંગડાં,,,,,,,
,લાગે,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,,,,,,,,
50,કાન,,,,,,,
,તે,,,,,,,
,કાંઈ,,,,,,,
,આટલા,,,,,,,
,લાંબા,,,,,,,
,હોતા,,,,,,,
,હશે,,,,,,,
,!,,,,,,,
,“,,,,,,,
,,,,,,,,
51,અને,,,,,,,
,ફરીથી,,થી,Frequency,Frequency,,,
,એ,,,,,,,
,હસવા,,,,,,,
,માંડ્યો,,,,,,,
,.,,,,,,,
,,,,,,,,
52,“,,,,,,,
,આવું,,,,,,,
,નહીં,,,,,,,
,કરવાનું,,,,,,,
,",",,,,,,,
,રાજકુમાર,,,,,,,
,”,,,,,,,
,મેં,,એ,Originator,Agent,,,
,થોડીક,,,,,,,
,રીસ,,,,,,,
,સાથે,,સાથે,Manner,Manner,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
53,“,,,,,,,
,મને,,ને,Recipient,Recipient,,,
,અજગર,,,,,,,
,સિવાય,,સિવાય,PartPortion,PartPortion,,,
,બીજું,,,,,,,
,કાંઈ,,,,,,,
,દોરતાં,,,,,,,
,નથી,,,,,,,
,આવડતું,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
54,“,,,,,,,
,ભલે,,,,,,,
,.,,,,,,,
,,,,,,,,
55,ચાલશે,,,,,,,
,“,,,,,,,
,",",,,,,,,
,એણે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
56,“,,,,,,,
,બાળકો,,,,,,,
,સમજુ,,,,,,,
,હોય,,,,,,,
,છે,,,,,,,
,“,,,,,,,
,.,,,,,,,
,,,,,,,,
57,એટલે,,,,,,,
,મેં,,એ,Originator,Agent,,,
,ઘેટાના,,ના,Whole,Whole,,,
,મ્હોં,,,,,,,
,પર,,પર,Locus,Locus,,,
,બાંધવા,,,,,,,
,મઝલનું,,નું,Topic,Topic,,,
,એક,,,,,,,
,ચિત્ર,,,,,,,
,દોર્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
58,એને,,ને,Recipient,Recipient,,,
,એ,,,,,,,
,મેં,,એ,Agent,Agent,,,
,આપ્યું,,,,,,,
,ત્યારે,,,,,,,
,જાણે,,,,,,,
,મારું,,નું,Whole,Whole,,,
,હૃદય,,,,,,,
,ચિરાઈ,,,,,,,
,ગયું,,,,,,,
,.,,,,,,,
,,,,,,,,
59,“,,,,,,,
,તારી,,ની,Possessor,Locus,1:1,,
,પાસે,,પાસે,,,1:2,,
,એવા,,,,,,,
,છોડ,,,,,,,
,છે,,,,,,,
,જેના,,ના,Topic,Topic,2:1,,
,વિષે,,વિષે,,,2:2,,
,મને,,ને,Experiencer,Recipient,,,
,કાંઈ,,,,,,,
,જ,,જ,Focus,Focus,,,
,ખબર,,,,,,,
,નથી,,,,,,,
,",",,,,,,,
,”,,,,,,,
,મેં,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
60,પણ,,પણ,`,,,,
,એણે,,એ,Agent,Agent,,,
,મારા,,ના,Originator,Gestalt,,,
,પ્રશ્નનો,,નો,Topic,Topic,,,
,ઉત્તર,,,,,,,
,આપ્યો,,,,,,,
,નહીં,,,,,,,
,.,,,,,,,
,,,,,,,,
61,ઉલ્ટાનું,,નું,Manner,Gestalt,,,
,બોલ્યો,,,,,,,
,:,,,,,,,
,“,,,,,,,
,હું,,,,,,,
,પૃથ્વી,,,,,,,
,પર,,પર,Goal,Locus,,,
,ક્યારે,,,,,,,
,આવ્યો,,,,,,,
,એની,,ની,Topic,Topic,,,
,તમને,,ને,Experiencer,Recipient,,,
,ખબર,,,,,,,
,છે,,,,,,,
,?,,,,,,,
,,,,,,,,
62,આવતી,,,,,,,
,કાલે,,એ,Time,Time,,,
,એ,,,,,,,
,બનાવને,,ને,Theme,Theme,,,Circumstance?
,એક,,,,,,,
,વર્ષ,,,,,,,
,થશે,,,,,,,
,--,,,,,,,
,પહેલી,,,,,,,
,વર્ષ,,,,,,,
,ગાંઠ,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
63,થોડીક,,,,,,,
,વારની,,ની,Interval,Interval,,,
,ચૂપકીદિ,,,,,,,
,પછી,,પછી,Time,Time,,,
,ફરીથી,,થી,Frequency,Frequency,,,
,એણે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,",",,,,,,,
,“,,,,,,,
,હું,,,,,,,
,અહીં,,,,,,,
,જ,,જ,Focus,Focus,,,
,આસપાસમાં,,માં,Locus,Locus,,,Approx?
,જ,,જ,Focus,Focus,,,
,આવ્યો,,,,,,,
,હતો,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
64,એના,,ના,Whole,Whole,,,
,ચહેરા,,,,,,,
,પર,,પર,Locus,Locus,,,
,સહેજ,,,,,,,
,લાલાશ,,,,,,,
,ઉતરી,,,,,,,
,આવી,,,,,,,
,.,,,,,,,
,,,,,,,,
65,અને,,,,,,,
,ફરીથી,,થી,Frequency,Frequency,,,
,એણે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,:,,,,,,,
,“,,,,,,,
,હા,,,,,,,
,હા,,,,,,,
,.,,,,,,,
,,,,,,,,
66,અહીં,,,,,,,
,જ,,જ,Focus,Focus,,,
,આસપાસમાં,,માં,Locus,Locus,,,See sentence 63
,જ,,જ,Focus,Focus,,,
,આવ્યો,,,,,,,
,હતો,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
67,એના,,ના,Whole,Whole,,,
,ચહેરા,,,,,,,
,પર,,પર,Locus,Locus,,,
,સહેજ,,,,,,,
,લાલાશ,,,,,,,
,ઉતરી,,,,,,,
,આવી,,,,,,,
,.,,,,,,,
,,,,,,,,
68,અને,,,,,,,
,ફરીથી,,થી,Frequency,Frequency,,,
,કોણ,,,,,,,
,જાણે,,,,,,,
,કેમ,,,,,,,
,હું,,,,,,,
,ઉદાસ,,,,,,,
,થઈ,,,,,,,
,ગયો,,,,,,,
,.,,,,,,,
,,,,,,,,
69,મેં,,એ,Originator,Agent,,,
,પૂછ્યું,,,,,,,
,:,,,,,,,
,“,,,,,,,
,તો,,તો,`,,,,
,પછી,,,,,,,
,એક,,,,,,,
,અઠવાડિયા,,,,,,,
,પ૨,,પર,Time,Locus,,,
,સવારે,,એ,Time,Time,,,
,તું,,,,,,,
,આ,,,,,,,
,નિર્વાસિત,,,,,,,
,રણપ્રદેશમાં,,માં,Locus,Locus,,,
,એકલવાયો,,,,,,,
,ફરતો,,,,,,,
,હતો,,,,,,,
,અને,,,,,,,
,હું,,,,,,,
,તને,,ને,Theme,Theme,,,
,મળ્યો,,,,,,,
,એ,,,,,,,
,માત્ર,,,,,,,
,આકસ્મિક,,,,,,,
,બિના,,,,,,,
,ન,,,,,,,
,હતી,,,,,,,
,",",,,,,,,
,ખરું,,,,,,,
,ને,,,,,,,
,?,,,,,,,
,તુ,,,,,,,
,જે,,,,,,,
,સ્થળ,,,,,,,
,પર,,પર,Goal,Locus,,,
,ઉતર્યો,,,,,,,
,હતો,,,,,,,
,ત્યાં,,,,,,,
,પાછો,,,,,,,
,જઈ,,,,,,,
,રહ્યો,,,,,,,
,હતો,,,,,,,
,ને,,,,,,,
,?,,,,,,,
,“,,,,,,,
,,,,,,,,
70,નાનકડા,,,,,,,
,રાજકુમારના,,ના,Whole,Whole,,,
,મ્હોં,,,,,,,
,52,,,,,,,
,ફરીથી,,થી,Frequency,Frequency,,,
,લાલાશ,,,,,,,
,ઉભરી,,,,,,,
,આવી,,,,,,,
,.,,,,,,,
,,,,,,,,
71,“,,,,,,,
,આહ,,,,,,,
,!,,,,,,,
,હું,,,,,,,
,થોડોક,,,,,,,
,ગભરાઈ,,,,,,,
,ગયો,,,,,,,
,છું,,,,,,,
,--,,,,,,,
,“,,,,,,,
,મેં,,એ,Originator,Agent,,,
,એને,,ને,Recipient,Recipient,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
72,પણ,,પણ,`,,,,
,એણે,,એ,Originator,Agent,,,
,મને,,ને,Theme,Theme,,,
,વચ્ચે,,વચ્ચે,Circumstance,Locus,,,
,જ,,જ,Focus,Focus,,,
,અટકાવીને,,,,,,,
,કહ્યું,,,,,,,
,",",,,,,,,
,“,,,,,,,
,હવે,,,,,,,
,તમારા,,ના,Possessor,Possessor,,,
,એંજિનને,,ને,Theme,Theme,,,
,રીપેર,,,,,,,
,કરી,,,,,,,
,દેવું,,,,,,,
,જોઈએ,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
73,હું,,,,,,,
,અહીં,,,,,,,
,તમારી,,ની,Theme,Theme,,,
,રાહ,,,,,,,
,જોઈશ,,,,,,,
,.,,,,,,,
,,,,,,,,
74,આવતી,,,,,,,
,કાલે,,,,,,,
,સાંજે,,એ,Time,Time,,,
,પાછા,,,,,,,
,આવજો,,,,,,,
,…,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
75,એ,,,,,,,
,ફરીથી,,થી,Frequency,Frequency,,,
,મળશે,,,,,,,
,કે,,,,,,,
,નહીં,,,,,,,
,એની,,ની,Topic,Topic,,,
,મને,,ને,Experiencer,Recipient,,,
,ખાતરી,,,,,,,
,નહોતી,,,,,,,
,થતી,,,,,,,
,.,,,,,,,
,,,,,,,,
76,કોઈ,,,,,,,
,વ્હાલું,,,,,,,
,લાગવા,,,,,,,
