Sentence_id,Word,Transliteration,Target,Scene role,Function,MWE,Gloss,Notes
,,,,,,,,
41,“,,,,,,,
,ના,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
42,“,,,,,,,
,કેવું,,,,,,,
,સારું,,,,,,,
,!,,,,,,,
,ત્યાં,,,,,,,
,મરઘીના,,ના,SocialRel,Gestalt,,,
,છે,,,,,,,
,?,,,,,,,
,”,,,,,,,
,,,,,,,,
43,“,,,,,,,
,ના,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
44,“,,,,,,,
,લો,,,,,,,
,કરો,,,,,,,
,વાત,,,,,,,
,!,,,,,,,
,કશું,,,,,,,
,ક્યારેય,,ય,Focus,Focus,,,
,સંપૂર્ણ,,,,,,,
,નથી,,,,,,,
,હોતું,,,,,,,
,“,,,,,,,
,",",,,,,,,
,શિયાળે,,એ,Originator,Agent,,,
,નિસાસો,,,,,,,
,નાખ્યો,,,,,,,
,.,,,,,,,
,,,,,,,,
45,પાછું,,,,,,,
,એણે,,એ,Originator,Agent,,,
,આગળ,,,,,,,
,ચલાવ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
46,“,,,,,,,
,મારું,,નું,Theme,Gestalt,,,
,જીવન,,,,,,,
,બહુ,,,,,,,
,એકધારું,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,,,,,,,,
47,હું,,,,,,,
,મરઘાઓનો,,નો,Theme,Theme,,,
,શિકાર,,,,,,,
,કરું,,,,,,,
,અને,,,,,,,
,માણસો,,,,,,,
,મારો,,નો,Theme,Theme,,,
,શિકાર,,,,,,,
,કરે,,,,,,,
,.,,,,,,,
,,,,,,,,
48,બધાં,,,,,,,
,મરઘા,,,,,,,
,સરખાં,,,,,,,
,હોય,,,,,,,
,અને,,,,,,,
,બધાં,,,,,,,
,માણસોય,,ય,Focus,Focus,,,
,સરખાં,,,,,,,
,હોય,,,,,,,
,.,,,,,,,
,,,,,,,,
49,એટલે,,,,,,,
,મને,,ને,Experiencer,Recipient,,,
,તો,,તો,Focus,Focus,,,
,કંટાળો,,,,,,,
,આવવા,,,,,,,
,માંડ્યો,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,,,,,,,,
50,પણ,,પણ,`,,,,
,જો,,,,,,,
,તું,,,,,,,
,મને,,ને,Theme,Theme,,,
,તારું,,નું,Possessor,Possessor,,,
,પાળેલું,,,,,,,
,શિયાળ,,,,,,,
,બનાવે,,,,,,,
,તો,,તો,`,,,,
,મને,,ને,Beneficiary,Recipient,,,
,નવું,,,,,,,
,જીવન,,,,,,,
,મળ્યા,,,,,,,
,જેવું,,જેવું,ComparisonRef,ComparisonRef,,,
,લાગશે,,,,,,,
,.,,,,,,,
,,,,,,,,
51,દાખલા,,,,,,,
,તરીકે,,તરીકે,ComparisonRef,Manner,,,
,તારાં,,ના,Whole,Whole,,,
,પગલાંનો,,નો,Source,Gestalt,,,
,અવાજ,,,,,,,
,હું,,,,,,,
,તરત,,,,,,,
,જ,,જ,Focus,Focus,,,
,ઓળખી,,,,,,,
,લઈશ,,,,,,,
,.,,,,,,,
,,,,,,,,
52,બીજાનાં,,નાં,Originator,Gestalt,,,
,પગલાંથી,,થી,Causer,Source,,,
,હું,,,,,,,
,થોડોક,,,,,,,
,ડરીશ,,,,,,,
,",",,,,,,,
,આમતેમ,,,,,,,
,થઈશ,,,,,,,
,",",,,,,,,
,સંતાઈ,,,,,,,
,જઈશ,,,,,,,
,.,,,,,,,
,,,,,,,,
53,પણ,,પણ,`,,,,
,તારાં,,નાં,Originator,Gestalt,,,
,પગલાંનો,,નો,Source,Gestalt,,,See Sentence 51
,અવાજ,,,,,,,
,મને,,ને,Experiencer,Recipient,,,
,સંગીત,,,,,,,
,જેવો,,જેવો,ComparisonRef,ComparisonRef,,,
,મીઠો,,,,,,,
,લાગશે,,,,,,,
,અને,,,,,,,
,હું,,,,,,,
,ઘરમાંથી,,માંથી,Source,Source,,,
,બહાર,,,,,,,
,દોડી,,,,,,,
,આવીશ,,,,,,,
,.,,,,,,,
,,,,,,,,
54,અને,,,,,,,
,જો,,,,,,,
,",",,,,,,,
,ત્યાં,,,,,,,
,દૂર,,,,,,,
,લીલાંછમ,,,,,,,
,ખેતરો,,,,,,,
,દેખાય,,,,,,,
,છે,,,,,,,
,ને,,,,,,,
,?,,,,,,,
,…,,,,,,,
,હું,,,,,,,
,રોટલી,,,,,,,
,નથી,,,,,,,
,ખાતો,,,,,,,
,.,,,,,,,
,,,,,,,,
55,મને,,ને,Experiencer,Recipient,,,
,ઘઉં,,,,,,,
,ના,,,,,,,
,ફાવે,,,,,,,
,.,,,,,,,
,,,,,,,,
56,એટલે,,,,,,,
,આ,,,,,,,
,ઘઉંનાં,,નાં,Stuff,Stuff,,,
,ખેતરો,,,,,,,
,મારે,,ને,Beneficiary,Beneficiary,1:1,,
,માટે,,માટે,,,1:2,,
,કોઈ,,,,,,,
,કામનાં,,નાં,Circumstance,Circumstance,,,
,નથી,,,,,,,
,.,,,,,,,
,,,,,,,,
57,તદ્દન,,,,,,,
,નક્કામાં,,,,,,,
,!,,,,,,,
,આ,,,,,,,
,તારા,,ના,Whole,Whole,,,
,સોનેરી,,,,,,,
,વાળ,,,,,,,
,કેવા,,,,,,,
,સુંદર,,,,,,,
,છે,,,,,,,
,!,,,,,,,
,જો,,,,,,,
,તું,,,,,,,
,મને,,ને,Theme,Theme,,,
,પાળી,,,,,,,
,લે,,,,,,,
,તો,,તો,`,,,,
,આ,,,,,,,
,ઘઉંનાં,,નાં,Stuff,Stuff,,,
,પીળાં,,,,,,,
,પીળાં,,,,,,,
,ખેતરો,,,,,,,
,જોઈને,,,,,,,
,મને,,ને,Experiencer,Recipient,,,
,તારાં,,ના,Whole,Whole,,,
,સોનેરી,,,,,,,
,ઝુલ્ફાં,,,,,,,
,યાદ,,,,,,,
,આવશે,,,,,,,
,.,,,,,,,
,,,,,,,,
58,પછી,,,,,,,
,મને,,ને,Recipient,Recipient,,,
,આ,,,,,,,
,ખેતરોમાંય,,ય,Focus,Focus,,,
,સંગીત,,,,,,,
,સંભળાશે,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
59,આમ,,,,,,,
,બોલતું,,,,,,,
,બોલતું,,,,,,,
,શિયાળ,,,,,,,
,નાનકડા,,,,,,,
,રાજકુમારની,,ની,Direction,Direction,1:1,,
,તરફ,,તરફ,,,1:2,,
,તાકીને,,,,,,,
,ઊભું,,,,,,,
,રહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
60,“,,,,,,,
,મને,,ને,Theme,Theme,,,
,તારું,,નું,Possessor,Possessor,,,
,પાળેલું,,,,,,,
,શિયાળ,,,,,,,
,બનાવ,,,,,,,
,ને,,,,,,,
,“,,,,,,,
,",",,,,,,,
,એણે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
61,“,,,,,,,
,મને,,ને,Experiencer,Recipient,,,
,તો,,તો,Focus,Focus,,,
,ઘણું,,,,,,,
,ય,,ય,Focus,Focus,,,
,ગમે,,,,,,,
,.,,,,,,,
,,,,,,,,
62,પણ,,પણ,`,,,,
,મારી,,ની,Possessor,Locus,1:1,,
,પાસે,,પાસે,,,1:2,,
,સમય,,,,,,,
,નથી,,,,,,,
,.,,,,,,,
,,,,,,,,
63,મારે,,ને,Agent,Agent,,,
,દોસ્તોની,,ની,Theme,Theme,,,
,શોધમાં,,માં,Circumstance,Circumstance,,,
,જવું,,,,,,,
,છે,,,,,,,
,અને,,,,,,,
,મારે,,ને,Agent,Agent,,,
,હજી,,,,,,,
,ઘણી,,,,,,,
,બધી,,,,,,,
,વાતો,,,,,,,
,જાણવાની,,,,,,,
,બાકી,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
64,“,,,,,,,
,જે,,,,,,,
,પોતાની,,ની,Possessor,Possessor,,,
,પાળેલી,,,,,,,
,વસ્તુઓ,,,,,,,
,હોય,,,,,,,
,એને,,ને,Stimulus,Theme,,,
,જ,,જ,Focus,Focus,,,
,સમજી,,,,,,,
,શકાય,,,,,,,
,.,,,,,,,
,,,,,,,,
65,માણસો,,,,,,,
,પાસે,,પાસે,Possessor,Locus,,,
,બીજું,,,,,,,
,કાંઈ,,,,,,,
,સમજવા,,,,,,,
,માટે,,માટે,Purpose,Purpose,,,
,સમય,,,,,,,
,જ,,જ,Focus,Focus,,,
,નથી,,,,,,,
,.,,,,,,,
,,,,,,,,
66,એમને,,ને,Recipient,Recipient,,,
,બધી,,,,,,,
,વસ્તુઓ,,,,,,,
,દુકાનમાં,,માં,Locus,Locus,,,
,તૈયાર,,,,,,,
,મળે,,,,,,,
,.,,,,,,,
,,,,,,,,
67,પણ,,પણ,`,,,,
,એવી,,,,,,,
,કોઈ,,,,,,,
,દુકાન,,,,,,,
,નથી,,,,,,,
,જ્યાં,,,,,,,
,દોસ્તી,,,,,,,
,મળે,,,,,,,
,.,,,,,,,
,,,,,,,,
68,એટલે,,,,,,,
,માણસો,,,,,,,
,પાસે,,પાસે,SocialRel,Locus,,,Ancillary?
,દોસ્તો,,,,,,,
,નથી,,,,,,,
,.,,,,,,,
,,,,,,,,
69,જો,,,,,,,
,તારે,,ને,Experiencer,Recipient,,,
,દોસ્ત,,,,,,,
,જોઈતો,,,,,,,
,હોય,,,,,,,
,તો,,તો,`,,,,
,મને,,ને,Theme,Theme,,,
,પાળી,,,,,,,
,લે,,,,,,,
,…,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
70,“,,,,,,,
,તને,,ને,Theme,Theme,,,
,પાળવા,,,,,,,
,માટે,,માટે,Purpose,Purpose,,,
,મારે,,ને,Agent,Agent,,,
,શું,,,,,,,
,કરવું,,,,,,,
,પડશે,,,,,,,
,?,,,,,,,
,“,,,,,,,
,નાનકડા,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,પૂછ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
71,“,,,,,,,
,તારે,,ને,Experiencer,Recipient,,,
,ખૂબ,,,,,,,
,જ,,જ,Focus,Focus,,,
,ધીરજ,,,,,,,
,રાખવી,,,,,,,
,પડે,,,,,,,
,“,,,,,,,
,",",,,,,,,
,શિયાળે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
72,“,,,,,,,
,પહેલાં,,,,,,,
,તારે,,ને,Agent,Agent,,,
,મારાથી,,થી,Source,Source,1:1,,
,દૂર,,દૂર,,,1:2,,
,",",,,,,,,
,પેલા,,,,,,,
,ઘાસ,,,,,,,
,પર,,પર,Goal,Locus,,,
,બેસવાનું,,,,,,,
,--,,,,,,,
,આ,,,,,,,
,રીતે,,રીતે,Manner,Manner,,,
,.,,,,,,,
,,,,,,,,
73,પછી,,,,,,,
,હું,,,,,,,
,તારી,,ની,Direction,Direction,1:1,,
,સામે,,સામે,,,1:2,,
,ધીમેથી,,થી,Manner,Manner,,,
,",",,,,,,,
,આંખોના,,ના,Whole,Whole,,,
,ખૂણામાંથી,,માંથી,Manner,Source,,,
,જોઈશ,,,,,,,
,.,,,,,,,
,,,,,,,,
74,પણ,,પણ,`,,,,
,તારે,,ને,Originator,Agent,,,
,કાંઈ,,,,,,,
,બોલવાનું,,,,,,,
,નહી,,,,,,,
,.,,,,,,,
,,,,,,,,
75,શબ્દોથી,,થી,Means,Means,,,
,લોકો,,,,,,,
,ખરુંખોટું,,,,,,,
,સમજીને,,,,,,,
,માઠું,,,,,,,
,લગાડે,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,,,,,,,,
76,અને,,,,,,,
,",",,,,,,,
,પછી,,,,,,,
,રોજે,,,,,,,
,તારે,,ને,Agent,Agent,,,
,ધીમે,,,,,,,
,ધીમે,,,,,,,
,મારી,,ની,Direction,Direction,1:1,,
,નજીક,,નજીક,,,1:2,,
,બેસતા,,,,,,,
,જવાનું,,,,,,,
,…,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
77,બીજે,,,,,,,
,દિવસે,,,,,,,
,નાનકડો,,,,,,,
,રાજકુમાર,,,,,,,
,પાછો,,,,,,,
,આવ્યો,,,,,,,
,.,,,,,,,
,,,,,,,,
78,“,,,,,,,
,રોજે,,,,,,,
,નક્કી,,,,,,,
,કરેલા,,,,,,,
,સમય,,,,,,,
,પર,,પર,Time,Time,,,
,આવવું,,,,,,,
,સારું,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
79,શિયાળે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,",",,,,,,,
,“,,,,,,,
,જેમ,,જેમ,ComparisonRef,ComparisonRef,,,
,કે,,,,,,,
,",",,,,,,,
,જો,,,,,,,
,તું,,,,,,,
,રોજે,,,,,,,
,ચાર,,,,,,,
,વાગે,,,,,,,
,આવવાનો,,,,,,,
,હોય,,,,,,,
,તો,,,,,,,
,ત્રણ,,,,,,,
,વાગ્યાથી,,થી,StartTime,StartTime,,,
,જ,,જ,Focus,Focus,,,
,તું,,,,,,,
,આવવાનો,,,,,,,
,છે,,,,,,,
,એ,,,,,,,
,વિચારથી,,થી,Causer,Source,,,
,મને,,ને,Experiencer,Recipient,,,
,આનંદ,,,,,,,
,આવવા,,,,,,,
,માંડે,,,,,,,
,.,,,,,,,
 ,,,,,,,,
80,જેમ,,,,,,,
,જેમ,,,,,,,
,સમય,,,,,,,
,નજીક,,નજીક,Time,Locus,,,
,આવતો,,,,,,,
,જાય,,,,,,,
,તેમ,,,,,,,
,તેમ,,,,,,,
,મને,,ને,Experiencer,Recipient,,,
,વધુ,,,,,,,
,ને,,,,,,,
,વધુ,,,,,,,
,આનંદ,,,,,,,
,થાય,,,,,,,
,...,,,,,,,
,અને,,,,,,,
,ચાર,,,,,,,
,વાગે,,,,,,,
,તો,,તો,Focus,Focus,,,
,હું,,,,,,,
,એકદમ,,,,,,,
,અધીરો,,,,,,,
,થઈને,,,,,,,
,આમતેમ,,,,,,,
,કુદકા,,,,,,,
,મારવા,,,,,,,
,માંડું,,,,,,,
,.,,,,,,,
,,,,,,,,
81,તને,,ને,Stimulus,Theme,,,
,જોઈને,,,,,,,
,હું,,,,,,,
,કેટલો,,,,,,,
,ખુશ,,,,,,,
,થાઉં,,,,,,,
,છું,,,,,,,
,એ,,,,,,,
,તને,,ને,Experiencer,Recipient,,,
,બતાવું,,,,,,,
,.,,,,,,,
,,,,,,,,
82,પણ,,પણ,`,,,,
,જો,,,,,,,
,તારા,,ના,Theme,Theme,,,
,આવવાનો,,નો,Circumstance,Circumstance,,,
,સમય,,,,,,,
,નક્કી,,,,,,,
,ન,,,,,,,
,હોય,,,,,,,
,તો,,તો,`,,,,
,પછી,,,,,,,
,મારું,,નું,Whole,Whole,,,
,મન,,,,,,,
,આ,,,,,,,
,બધી,,,,,,,
,તૈયારી,,,,,,,
,કેવી,,,,,,,
,રીતે,,રીતે,Manner,Manner,,,
,કરે,,,,,,,
,?,,,,,,,
,...,,,,,,,
,એટલે,,,,,,,
,અમુક,,,,,,,
,પ્રકારના,,ના,Identity,Identity,,,
,નિયમો,,,,,,,
,અને,,,,,,,
,રીતભાતોનું,,નું,Theme,Theme,,,
,પાલન,,,,,,,
,કરવું,,,,,,,
,જ,,જ,Focus,Focus,,,
,પડે,,,,,,,
,....,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
83,“,,,,,,,
,રીતભાત,,,,,,,
