Sentence_id,Word,Transliteration,Target,Scene role,Function,MWE,Gloss,Notes
,હોય,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,,,,,,,,
10,આપણી,,ની,Gestalt,Gestalt,,,
,પૃથ્વી,,,,,,,
,પરના,,પરના,Locus,Whole,,,
,જ્વાળામુખી,,,,,,,
,એટલા,,,,,,,
,તો,,તો,Focus,Focus,,,
,મોટા,,,,,,,
,હોય,,,,,,,
,છે,,,,,,,
,કે,,,,,,,
,આપણે,,એ,Agent,Agent,,,
,એમને,,ને,Theme,Theme,,,
,સાફ,,,,,,,
,કરી,,,,,,,
,શકીએ,,,,,,,
,જ,,જ,Focus,Focus,,,
,નહીં,,,,,,,
,.,,,,,,,
,,,,,,,,
11,આપણે,,,,,,,
,તો,,તો,Focus,Focus,,,
,સાવ,,,,,,,
,ટચૂકડા,,,,,,,
,",",,,,,,,
,વામણા,,,,,,,
,લાગીએ,,,,,,,
,એમની,,ની,ComparisonRef,Locus,1:1,,
,સામે,,સામે,,,1:2,,
,!,,,,,,,
,એટલે,,,,,,,
,જ,,જ,Focus,Focus,,,
,તો,,તો,`,,,,
,આપણને,,ને,Theme,Theme,,,VerbNet treats this as Patient. Don't know if this should be a Theme or a Recipient?
,જ્વાળામુખી,,,,,,,
,ભારે,,,,,,,
,નુકસાન,,,,,,,
,કરે,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,,,,,,,,
12,નાનકડા,,,,,,,
,રાજકુમારે,,એ,Agent,Agent,,,
,",",,,,,,,
,થોડાક,,,,,,,
,દુ:ખની,,ની,Characteristic,Identity,,,
,લાગણી,,,,,,,
,સાથે,,સાથે,Manner,Manner,,,
,",",,,,,,,
,જંગલી,,,,,,,
,તોતીંગ,,,,,,,
,વૃક્ષના,,ના,Whole,Whole,,,
,છેલ્લા,,,,,,,
,ફણગા,,,,,,,
,પણ,,,,,,,
,ઉખેડી,,,,,,,
,કાઢયા,,,,,,,
,.,,,,,,,
,,,,,,,,
13,એને,,ને,Experiencer,Recipient,,,
,એમ,,,,,,,
,હતું,,,,,,,
,કે,,,,,,,
,એ,,,,,,,
,એના,,ના,OrgMember,Gestalt,,,
,ગ્રહ,,,,,,,
,પર,,પર,Goal,Locus,,,
,ક્યારેય,,,,,,,
,પાછો,,,,,,,
,નહીં,,,,,,,
,જાય,,,,,,,
,.,,,,,,,
,,,,,,,,
14,છતાંય,,,,,,,
,મુસાફરી,,,,,,,
,પહેલાં,,પહેલાં,Time,Time,,,
,પણ,,પણ,Focus,Focus,,,
,આ,,,,,,,
,રોજનાં,,નાં,Characteristic,Identity,,,Frequency?
,કામ,,,,,,,
,એને,,ને,Experiencer,Recipient,,,
,ઘણાં,,,,,,,
,અગત્યનાં,,નાં,Characteristic,Characteristic,,,
,લાગ્યા,,,,,,,
,હતા,,,,,,,
,.,,,,,,,
,,,,,,,,
15,અને,,,,,,,
,એણે,,એ,Agent,Agent,,,
,જ્યારે,,,,,,,
,પેલા,,,,,,,
,ફૂલને,,ને,Beneficiary,Recipient,,,Theme or Recipient
,છેલ્લી,,,,,,,
,વાર,,,,,,,
,પાણી,,,,,,,
,પાયું,,,,,,,
,અને,,,,,,,
,કાચના,,ના,Stuff,Stuff,,,
,ગોળાની,,ની,Locus,Locus,1:1,,
,નીચે,,નીચે,,,1:2,,
,એને,,ને,Theme,Theme,,,
,મૂકવા,,,,,,,
,જતો,,,,,,,
,હતો,,,,,,,
,ત્યારે,,,,,,,
,એને,,ને,Experiencer,Recipient,,,
,થયું,,,,,,,
,કે,,,,,,,
,જાણે,,,,,,,
,પોતે,,,,,,,
,રડી,,,,,,,
,પડશે,,,,,,,
,.,,,,,,,
,,,,,,,,
16,“,,,,,,,
,આવજે,,,,,,,
,",",,,,,,,
,”,,,,,,,
,એણે,,એ,Originator,Agent,,,
,ફૂલને,,ને,Recipient,Recipient,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
17,પણ,,,,,,,
,ફૂલે,,એ,Originator,Agent,,,
,તો,,તો,Focus,Focus,,,
,કોઈ,,,,,,,
,જવાબ,,,,,,,
,આપ્યો,,,,,,,
,નહીં,,,,,,,
,.,,,,,,,
,,,,,,,,
18,“,,,,,,,
,આવજે,,,,,,,
,",",,,,,,,
,”,,,,,,,
,એણે,,એ,Originator,Agent,,,
,ફરીથી,,થી,Frequency,Frequency,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
19,ફૂલે,,એ,Agent,Agent,,,
,ઉધરસ,,,,,,,
,ખાધી,,,,,,,
,.,,,,,,,
,,,,,,,,
20,એને,,ને,Experiencer,Recipient,,,
,શરદી,,,,,,,
,નહોતી,,,,,,,
,થઈ,,,,,,,
,",",,,,,,,
,છતાંય,,,,,,,
,.,,,,,,,
,,,,,,,,
21,“,,,,,,,
,મેં,,એ,Agent,Agent,,,
,ઘણી,,,,,,,
,છોકરમત,,,,,,,
,કરી,,,,,,,
,અને,,,,,,,
,તને,,ને,Experiencer,Recipient,,,
,હેરાન,,,,,,,
,કર્યો,,,,,,,
,",",,,,,,,
,”,,,,,,,
,અંતે,,એ,Time,Time,,,
,ફૂલે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,",",,,,,,,
,“,,,,,,,
,મને,,ને,Recipient,Recipient,,,
,માફ,,,,,,,
,કરજે,,,,,,,
,અને,,,,,,,
,સુખી,,,,,,,
,થજે,,,,,,,
,…,,,,,,,
,”,,,,,,,
,કોઈ,,,,,,,
,પણ,,પણ,Focus,Focus,,,
,જાતના,,ના,Characteristic,Identity,,,
,છણકા,,,,,,,
,અથવા,,,,,,,
,ઠપકા,,,,,,,
,વગરના,,વગરના,Manner,Manner,,,
,આવા,,,,,,,
,સાદા,,,,,,,
,વર્તનથી,,થી,Causer,Source,,,Argument for Explanation or Manner ?
,રાજકુમારને,,ને,Experiencer,Recipient,,,
,નવાઈ,,,,,,,
,લાગી,,,,,,,
,.,,,,,,,
,,,,,,,,
22,કાંઈ,,,,,,,
,સમજણ,,,,,,,
,ન,,,,,,,
,પડતી,,,,,,,
,હોય,,,,,,,
,એમ,,,,,,,
,એ,,,,,,,
,તો,,તો,Focus,Focus,,,
,કાચનો,,નો,Stuff,Stuff,,,
,ગોળો,,,,,,,
,અધ્ધર,,,,,,,
,હવામાં,,માં,Locus,Locus,,,
,પકડીને,,,,,,,
,અવાક,,,,,,,
,",",,,,,,,
,બલ્કે,,,,,,,
,બાઘાની,,ની,ComparisonRef,ComparisonRef,1:1,,
,જેમ,,જેમ,,,1:2,,
,",",,,,,,,
,ઊભો,,,,,,,
,જ,,જ,Focus,Focus,,,
,રહ્યો,,,,,,,
,.,,,,,,,
,,,,,,,,
23,એને,,ને,Experiencer,Recipient,,,
,ફૂલોનું,,નું,Gestalt,Gestalt,,,
,આવું,,,,,,,
,શાંત,,,,,,,
,",",,,,,,,
,પ્રેમાળ,,,,,,,
,વર્તન,,,,,,,
,સમજાયું,,,,,,,
,નહીં,,,,,,,
,.,,,,,,,
,,,,,,,,
24,“,,,,,,,
,હું,,,,,,,
,તને,,ને,Stimulus,Theme,,,
,ખરેખર,,,,,,,
,ચાહું,,,,,,,
,છું,,,,,,,
,",",,,,,,,
,”,,,,,,,
,ફૂલે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
25,“,,,,,,,
,તને,,ને,Experiencer,Recipient,,,
,આ,,,,,,,
,સમજાયું,,,,,,,
,નહીં,,,,,,,
,એમાં,,માં,Circumstance,Circumstance,,,
,જો,,,,,,,
,કે,,,,,,,
,મારી,,ની,Gestalt,Gestalt,,,
,જ,,જ,Focus,Focus,,,
,ભૂલ,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,,,,,,,,
26,પણ,,પણ,`,,,,
,એ,,,,,,,
,મહત્ત્વનું,,નું,Characteristic,Identity,,,
,નથી,,,,,,,
,.,,,,,,,
,,,,,,,,
27,તું,,,,,,,
,યે,,,,,,,
,મારા,,ના,ComparisonRef,ComparisonRef,1:1,,
,જેવો,,જેવો,,,1:2,,
,જ,,જ,Focus,Focus,,,
,ભોળો,,,,,,,
,અને,,,,,,,
,મુરખ,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,,,,,,,,
28,વારુ,,,,,,,
,",",,,,,,,
,સુખી,,,,,,,
,થજે,,,,,,,
,…,,,,,,,
,અને,,,,,,,
,એ,,,,,,,
,કાચના,,ના,Stuff,Stuff,,,
,ગોળાને,,ને,Theme,Theme,,,
,અહિ,,,,,,,
,બાજુ,,,,,,,
,પર,,પર,Goal,Locus,,,
,મૂકી,,,,,,,
,રાખ,,,,,,,
,.,,,,,,,
,,,,,,,,
29,હવે,,,,,,,
,મારે,,ને,Beneficiary,Recipient,,,
,એની,,ની,Theme,Theme,,,
,જરૂર,,,,,,,
,નથી,,,,,,,
,.,,,,,,,
,”,,,,,,,
,,,,,,,,
30,“,,,,,,,
,પણ,,,,,,,
,પવન,,,,,,,
,--,,,,,,,
,”,,,,,,,
,,,,,,,,
31,“,,,,,,,
,મને,,ને,Experiencer,Recipient,,,
,કાંઈ,,,,,,,
,એવી,,,,,,,
,સખત,,,,,,,
,શરદી,,,,,,,
,થઈ,,,,,,,
,નથી,,,,,,,
,...,,,,,,,
,બલ્કે,,,,,,,
,",",,,,,,,
,રાત્રે,,એ,Time,Time,,,
,ઠંડી,,,,,,,
,હવાથી,,થી,Causer,Source,,,
,મને,,ને,Experiencer,Recipient,,,
,સારું,,,,,,,
,લાગશે,,,,,,,
,.,,,,,,,
,,,,,,,,
32,હું,,,,,,,
,તો,,તો,Focus,Focus,,,
,ફૂલ,,,,,,,
,છું,,,,,,,
,ને,,,,,,,
,!,,,,,,,
,”,,,,,,,
,,,,,,,,
33,“,,,,,,,
,પણ,,પણ,`,,,,
,કોઈ,,,,,,,
,પ્રાણી,,,,,,,
,…,,,,,,,
,”,,,,,,,
,,,,,,,,
34,“,,,,,,,
,જો,,,,,,,
,મારે,,એ,Agent,Agent,,,
,પતંગિયા,,,,,,,
,સાથે,,સાથે,Ancillary,Ancillary,,,
,દોસ્તી,,,,,,,
,બાંધવી,,,,,,,
,હોય,,,,,,,
,તો,,તો,`,,,,
,એકાદ,,,,,,,
,બે,,,,,,,
,કીડાઓનો,,નો,Theme,Theme,,,
,પણ,,,,,,,
,સામનો,,,,,,,
,કરવો,,,,,,,
,જ,,જ,Focus,Focus,,,
,પડશે,,,,,,,
,.,,,,,,,
,,,,,,,,
35,પતંગિયા,,,,,,,
,ખૂબ,,,,,,,
,જ,,જ,Focus,Focus,,,
,સુંદર,,,,,,,
,હોય,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,,,,,,,,
36,નહીં,,,,,,,
,?,,,,,,,
,,,,,,,,
37,અને,,,,,,,
,પતંગિયા,,,,,,,
,-,,,,,,,
,અથવા,,,,,,,
,કીડા,,,,,,,
,-,,,,,,,
,મારી,,ની,Locus,Locus,1:1,,
,પાસે,,પાસે,,,1:2,,
,નહીં,,,,,,,
,આવે,,,,,,,
,તો,,તો,`,,,,
,બીજું,,,,,,,
,કોણ,,,,,,,
,આવશે,,,,,,,
,?,,,,,,,
,,,,,,,,
38,તું,,,,,,,
,તો,,તો,Focus,Focus,,,
,હવે,,,,,,,
,દૂર,,,,,,,
,ચાલ્યો,,,,,,,
,જઈશ,,,,,,,
,…,,,,,,,
,અને,,,,,,,
,મોટાં,,,,,,,
,પ્રાણીઓની,,ની,Theme,Theme,,,
,તો,,તો,Focus,Focus,,,
,મને,,ને,Experiencer,Recipient,,,
,લગીરે,,,,,,,
,ય,,ય,Focus,Focus,,,
,બીક,,,,,,,
,નથી,,,,,,,
,લાગતી,,,,,,,
,.,,,,,,,
,,,,,,,,
39,મારી,,ની,Whole,Locus,1:1,,
,પાસે,,પાસે,,,1:2,,
,ય,,ય,Focus,Focus,,,
,પંજા,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,”,,,,,,,
,,,,,,,,
40,અને,,,,,,,
,",",,,,,,,
,ખૂબ,,,,,,,
,જ,,જ,Focus,Focus,,,
,નિર્દોષતાથી,,થી,Manner,Manner,,,
,એણે,,એ,Agent,Agent,,,
,પોતાના,,ના,Whole,Whole,,,
,કાંટા,,,,,,,
,બતાવ્યા,,,,,,,
,.,,,,,,,
,,,,,,,,
41,પછી,,,,,,,
,એણે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,:,,,,,,,
,“,,,,,,,
,આમ,,,,,,,
,અહીં,,,,,,,
,આંટા,,,,,,,
,માર્યા,,,,,,,
,કરીશ,,,,,,,
,નહીં,,,,,,,
,.,,,,,,,
,,,,,,,,
42,તેં,,એ,Agent,Agent,,,
,જવાનું,,નું,Circumstance,Circumstance,,,
,નક્કી,,,,,,,
,કર્યું,,,,,,,
,છે,,,,,,,
,તો,,તો,`,,,,
,હવે,,,,,,,
,જા,,,,,,,
,.,,,,,,,
,”,,,,,,,
,,,,,,,,
43,તે,,,,,,,
,આ,,,,,,,
,બધું,,,,,,,
,ઝડપથી,,થી,Manner,Manner,,,
,બોલી,,,,,,,
,ગયું,,,,,,,
,",",,,,,,,
,કારણકે,,,,,,,
,રાજકુમાર,,,,,,,
,પોતાને,,ને,Stimulus,Theme,,,
,રડતું,,,,,,,
,જુએ,,,,,,,
,એ,,,,,,,
,ફૂલને,,ને,Experiencer,Recipient,,,
,પસંદ,,,,,,,
,ન,,,,,,,
,હતું,,,,,,,
,.,,,,,,,
,,,,,,,,
44,આમ,,,,,,,
,તો,,તો,`,,,,
,એ,,,,,,,
,ખૂબ,,,,,,,
,અભિમાની,,,,,,,
,ફૂલ,,,,,,,
,હતું,,,,,,,
,.,,,,,,,
