Sentence_id,Word,Transliteration,Target,Scene role,Function,MWE,Gloss,Notes
19,“,,,,,,,
,તને,,ને,Experiencer,Agent,,,
,ખબર,,,,,,,
,છે,,,,,,,
,કે,,,,,,,
,જ્યારે,,,,,,,
,માણસ,,,,,,,
,ઉદાસ,,,,,,,
,હોય,,,,,,,
,છે,,,,,,,
,ત્યારે,,,,,,,
,એને,,ને,Experiencer,Agent,,,
,સૂર્યાસ્ત,,,,,,,
,યાદ,,,,,,,
,આવે,,,,,,,
,છે,,,,,,,
,?,,,,,,,
,”,,,,,,,
,,,,,,,,
20,“,,,,,,,
,તો,,તો,`,,,,
,તું,,,,,,,
,એટલો,,,,,,,
,બધો,,,,,,,
,ઉદાસ,,,,,,,
,હતો,,,,,,,
,કે,,,,,,,
,આખો,,,,,,,
,વખત,,,,,,,
,સૂર્યાસ્ત,,,,,,,
,જ,,જ,Focus,Focus,,,
,જોતો,,,,,,,
,રહ્યો,,,,,,,
,?,,,,,,,
,”,,,,,,,
,મેં,,એ,Originator,Agent,,,
,પૂછ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
21,પરંતુ,,,,,,,
,એ,,,,,,,
,નાનકડા,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,જવાબ,,,,,,,
,આપ્યો,,,,,,,
,નહીં,,,,,,,
,.,,,,,,,
