Sentence_id,Word,Transliteration,Target,Scene role,Function,MWE,Gloss,Notes
,ગડગડાટની,,ની,Manner,ComparisonRef,1:1,,
,જેમ,,જેમ,,,1:2,,
,આવીને,,,,,,,
,ચાલી,,,,,,,
,ગઈ,,,,,,,
,.,,,,,,,
,,,,,,,,
7,“,,,,,,,
,આ,,,,,,,
,લોકો,,,,,,,
,બહુ,,,,,,,
,ઉતાવળમાં,,માં,Characteristic,Locus,,,See Ex.408
,છે,,,,,,,
,.,,,,,,,
,,,,,,,,
8,એ,,,,,,,
,લોકો,,,,,,,
,શું,,,,,,,
,શોધી,,,,,,,
,રહ્યા,,,,,,,
,છે,,,,,,,
,?,,,,,,,
,“,,,,,,,
,નાનકડા,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
9,“,,,,,,,
,એની,,ની,Topic,Topic,,,
,તો,,તો,Focus,Focus,,,
,ડ્રાઈવરનેય,,ય,Focus,Focus,,,
,ખબર,,,,,,,
,નથી,,,,,,,
,",",,,,,,,
,“,,,,,,,
,સ્વીચમેને,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
10,એટલાંમાં,,માં,Circumstance,Circumstance,,,
,તો,,તો,Focus,Focus,,,
,સામેની,,ની,Identity,Identity,,,
,દિશામાંથી,,માંથી,Direction,Source,,,
,બીજી,,,,,,,
,એવી,,,,,,,
,જ,,જ,Focus,Focus,,,
,ઝગમગતી,,,,,,,
,ઝડપી,,,,,,,
,ગાડી,,,,,,,
,ગડગડાટ,,,,,,,
,સાથે,,સાથે,Manner,Manner,,,
,પસાર,,,,,,,
,થઈ,,,,,,,
,ગઈ,,,,,,,
,.,,,,,,,
,,,,,,,,
11,“,,,,,,,
,પેલા,,,,,,,
,લોકો,,,,,,,
,પાછા,,,,,,,
,પણ,,પણ,Focus,Focus,,,
,આવી,,,,,,,
,ગયા,,,,,,,
,?,,,,,,,
,”,,,,,,,
,નાનકડા,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,પૂછ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
12,“,,,,,,,
,ના,,,,,,,
,.,,,,,,,
,,,,,,,,
13,આ,,,,,,,
,એના,,ના,ComparisonRef,Gestalt,,,
,એજ,,જ,Focus,Focus,,,
,લોકો,,,,,,,
,નથી,,,,,,,
,“,,,,,,,
,",",,,,,,,
,સ્વિચમેને,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,",",,,,,,,
,“,,,,,,,
,આ,,,,,,,
,તો,,તો,Focus,Focus,,,
,આવનજાવન,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
14,“,,,,,,,
,એમને,,ને,Experiencer,Recipient,,,
,તેઓ,,,,,,,
,જ્યાં,,,,,,,
,હતા,,,,,,,
,ત્યાં,,,,,,,
,સંતોષ,,,,,,,
,ન,,,,,,,
,હતો,,,,,,,
,?,,,,,,,
,”,,,,,,,
,નાનકડા,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,પૂછ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
15,“,,,,,,,
,જે,,,,,,,
,જ્યાં,,,,,,,
,છે,,,,,,,
,ત્યાં,,,,,,,
,કોઈને,,ને,Experiencer,Recipient,,,
,સંતોષ,,,,,,,
,નથી,,,,,,,
,હોતો,,,,,,,
,",",,,,,,,
,”,,,,,,,
,સ્વિચમેને,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
16,અને,,,,,,,
,ત્રીજી,,,,,,,
,એવી,,,,,,,
,જ,,જ,Focus,Focus,,,
,ઝગમગતી,,,,,,,
,ઝડપી,,,,,,,
,ગાડી,,,,,,,
,ગડગડાટ,,,,,,,
,સાથે,,સાથે,Manner,Manner,,,
,પસાર,,,,,,,
,થઈ,,,,,,,
,ગઈ,,,,,,,
,.,,,,,,,
,,,,,,,,
17,“,,,,,,,
,આ,,,,,,,
,લોકો,,,,,,,
,પેલી,,,,,,,
,આગળની,,ની,Time,Locus,,,
,ગાડીમાંના,,માંના,Locus,Locus,,,
,લોકોનો,,નો,Theme,Theme,,,
,પીછો,,,,,,,
,કરે,,,,,,,
,છે,,,,,,,
,?,,,,,,,
,”,,,,,,,
,નાનકડા,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
18,“,,,,,,,
,એ,,,,,,,
,લોકો,,,,,,,
,કશાયનો,,નો,Theme,Theme,,,
,પીછો,,,,,,,
,નથી,,,,,,,
,કરી,,,,,,,
,રહ્યા,,,,,,,
,”,,,,,,,
,.,,,,,,,
,,,,,,,,
19,ગાડીમાં,,માં,Locus,Locus,,,
,બધા,,,,,,,
,સૂતા,,,,,,,
,હશે,,,,,,,
,.,,,,,,,
,,,,,,,,
20,કોઈ,,,,,,,
,સૂતા,,,,,,,
,નહીં,,,,,,,
,હોય,,,,,,,
,તો,,તો,`,,,,
,બગાસાં,,,,,,,
,ખાતા,,,,,,,
,હશે,,,,,,,
,.,,,,,,,
,,,,,,,,
21,માત્ર,,,,,,,
,બાળકો,,,,,,,
,જ,,જ,Focus,Focus,,,
,બારીના,,ના,Whole,Whole,,,
,કાચ,,,,,,,
,પર,,પર,Goal,Locus,,,
,મોં-નાક,,,,,,,
,ચપટાં,,,,,,,
,કરીને,,,,,,,
,બેઠાં,,,,,,,
,હશે,,,,,,,
,”,,,,,,,
,સ્વિચમેને,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
22,“,,,,,,,
,માત્ર,,,,,,,
,બાળકોને,,ને,Experiencer,Recipient,,,
,જ,,જ,Focus,Focus,,,
,ખબર,,,,,,,
,છે,,,,,,,
,કે,,,,,,,
,એમને,,ને,Experiencer,Recipient,,,
,શું,,,,,,,
,જોઈએ,,,,,,,
,છે,,,,,,,
,",",,,,,,,
,”,,,,,,,
,નાનકડા,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,",",,,,,,,
,“,,,,,,,
,એ,,,,,,,
,લોકો,,,,,,,
,પોતાનો,,નો,Possessor,Possessor,,,
,સમય,,,,,,,
,ચીંથરાની,,ની,Whole,Whole,,,
,ઢીંગલી,,,,,,,
,પાછળ,,પાછળ,Beneficiary,Locus,,,
,બગાડે,,,,,,,
,અને,,,,,,,
,આ,,,,,,,
,કામ,,,,,,,
,એમને,,ને,Experiencer,Recipient,,,
,બહુ,,,,,,,
,મહત્ત્વનું,,નું,Characteristic,Identity,,,
,લાગે,,,,,,,
,.,,,,,,,
,,,,,,,,
23,અને,,,,,,,
,જો,,,,,,,
,કોઈ,,,,,,,
,એમની,,ની,Source,Source,1:1,,
,પાસેથી,,પાસેથી,,,1:2,,
,ઢીંગલી,,,,,,,
,ઝૂંટવી,,,,,,,
,લે,,,,,,,
,તો,,તો,`,,,,
,બસ,,,,,,,
,એ,,,,,,,
,લોકો,,,,,,,
,રડી,,,,,,,
,પડે,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
24,“,,,,,,,
,બાળકો,,,,,,,
,નસીબદાર,,,,,,,
,હોય,,,,,,,
,છે,,,,,,,
,",",,,,,,,
,”,,,,,,,
,સ્વિચમેને,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,.,,,,,,,
